ID_Transaccion;Monto;Fecha;Banco;Marca;Estado
TRX0230;"[{account_name"": ""account_ddcwjzlw"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/Y4MYE579MGCBJB28T327HGF5ZP5V6UBU"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_dhyzcd"", ""monto\"": 275000, ""vtex_transaction_id"": ""Y4MYE579MGCBJB28T327HGF5ZP5V6UBU""]";19/07/2026 1:00;BANCO_A;"[{""financial_entity"": ""ica"", ""amount"": ""-876.59"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-1478.87"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2888.08"", ""detail"": ""tax_withholding""}, {""marca\"": ""RIFLE""}}]""""";AUTORIZADO
TRX0231;"[{account_name"": ""account_jmsqmpwj"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/XHV37N4ZOY0VA1PVQSZ1L48QQSTMWWGD"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_aevihn"", ""monto"": 175000, ""vtex_transaction_id"": ""XHV37N4ZOY0VA1PVQSZ1L48QQSTMWWGD""}]""""";16/07/2026 8:00;BANCO_B;"[{""financial_entity"": ""iva"", ""amount"": ""-3098.57"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-667.95"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]";AUTORIZADO
TRX0232;"[{account_name"": ""account_gvdkjblg"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/WNQM6RTYWFM70V0PMPGI08W1F89HAR0J"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_qgvlrr"", ""monto"": 188000, ""vtex_transaction_id"": ""WNQM6RTYWFM70V0PMPGI08W1F89HAR0J""]";14/07/2026 16:00;BANCO_A;"[{""financial_entity"": ""iva"", ""amount"": ""-4570.65"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1138.55"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}}]""""";AUTORIZADO
TRX0233;"[{account_name"": ""account_hhteukxt"", ""callback_url"": ""https://flowcash.vtexpayments.com.br/api/pvt/payment-provider/transactions/8SV1LBY3SNKQY860HPDKL5C8HFYDVXAP"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_lehccf"", ""monto"": ""$198.000,00"", ""vtex_transaction_id"": ""8SV1LBY3SNKQY860HPDKL5C8HFYDVXAP""]";03/07/2026 3:00;BANCO_C;"[{""financial_entity"": ""cree"", ""amount"": ""-1778.66"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-259.32"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]";AUTORIZADO
TRX0234;"""[{account_name"": ""account_xcmgburk"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/VGLHDILH9ZPKO9Y0Z7IZ2Y6RK2966YM3"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_ihzrff"", ""monto"": 210000, ""vtex_transaction_id"": ""VGLHDILH9ZPKO9Y0Z7IZ2Y6RK2966YM3}]""";28/07/2026 0:00;BANCO_C;"({""financial_entity"": ""aumento"", ""amount"": ""-4560.95"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3635.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2164.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-3466.38"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""})""";AUTORIZADO
TRX0235;"[{account_name""account_xijyquot"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/ED9J0VREJ08FS84ICDIK5S4YCSQMEGXD"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_bujkpt"", ""monto"": ""180.000 COP"", ""monto"": 180000, ""vtex_transaction_id"": ""ED9J0VREJ08FS84ICDIK5S4YCSQMEGXD}]""";05/07/2026 5:00;BANCO_C;"[{financial_entityfinancial_entity"": ""iva"", ""amount"": ""-3618.95"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2794.14"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1762.19"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0236;"[{account_name"": ""account_wedvsdvt"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/WQ2GCU87F6GLZ5UX4GPXY4UAQE7Z8RW0"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_tzhbpf"", ""monto"": ""$175.000,00"", ""vtex_transaction_id"": ""WQ2GCU87F6GLZ5UX4GPXY4UAQE7Z8RW0""}]""""";24/07/2026 21:00;BANCO_A;"({""financial_entity"": ""aumento"", ""amount"": ""-1025.58"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-982.57"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2991.95"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""})""";AUTORIZADO
TRX0237;"({account_name"": ""account_ksdkdydg"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/LL20XWZHMZBC1I9ZRXFYY6LP3U65PBZY"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_nskilf"", ""monto"": ""$250.000,00"", ""vtex_transaction_id"": ""LL20XWZHMZBC1I9ZRXFYY6LP3U65PBZY})""";25/07/2026 6:00;BANCO_C;"({""financial_entity"": ""fuente"", ""amount"": ""-3049.9"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3679.12"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4700.52"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4704.89"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""})""";AUTORIZADO
TRX0238;"{""account_name"": ""account_goekgpyg"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/IRHR0NDV106TLLJL8CSO7ZMCGRGJJLDN"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_hlieiw"", ""monto"": 180000, ""vtex_transaction_id"": ""IRHR0NDV106TLLJL8CSO7ZMCGRGJJLDN}]""";15/07/2026 23:00;BANCO_B;"{{""financial_entity"": ""ica"", ""amount"": ""-4419.86"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4347.61"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0239;"{""account_name"": ""account_robrsiub"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/YHC7CVEKPFEY4Y1JJMWY20B7ZEGSDEOS"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_sjncyp"", ""monto"": 210000, ""vtex_transaction_id"": ""YHC7CVEKPFEY4Y1JJMWY20B7ZEGSDEOS}]""";09/07/2026 10:00;BANCO_C;"[{""financial_entity"": ""fuente"", ""amount"": ""-1490.73"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-3402.64"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]";AUTORIZADO
TRX0240;"{""account_name"": ""account_pirkhttk"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/ML200DFULGNGFQJMM9GNK24Y06O9LXTZ"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_zsvabk"", ""monto"": ""410.000 COP"", ""monto"": 410000, ""vtex_transaction_id"": ""ML200DFULGNGFQJMM9GNK24Y06O9LXTZ}]""";13/07/2026 19:00;BANCO_A;"{{""financial_entity"": ""ica"", ""amount"": ""-4606.2"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-1838.71"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-239.57"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-142.24"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0241;"[{account_name"": ""account_oykbofvu"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/91TMA2Y5BZE7X992CN0JRYSNZQV2BN8Z"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_euxuex"", ""monto"": 95000, ""vtex_transaction_id"": ""91TMA2Y5BZE7X992CN0JRYSNZQV2BN8Z""]";08/07/2026 10:00;BANCO_C;"[{""financial_entity"": ""fuente"", ""amount"": ""-255.86"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4053.38"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-358.85"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2228.23"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]";AUTORIZADO
TRX0242;"({account_name"": ""account_vsywhwbl"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/G6QCLLCGB7LDE4R7ZRK40KB7N5YDB81P"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_bvjust"", ""monto"": 320000, ""vtex_transaction_id"": ""G6QCLLCGB7LDE4R7ZRK40KB7N5YDB81P})""";26/07/2026 4:00;BANCO_C;"({""financial_entity"": ""iva"", ""amount"": ""-1332.66"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1743.92"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4125.85"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0243;"[{account_name"": ""account_amerysrr"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/O12QV0ZXNXE2FJ9UKBM7HIBJA0FKDQ1A"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_bjmxai"", ""monto"": 260000, ""vtex_transaction_id"": ""O12QV0ZXNXE2FJ9UKBM7HIBJA0FKDQ1A""}]""""";12/07/2026 23:00;BANCO_B;"[{""financial_entity"": ""fuente"", ""amount"": ""-2712.46"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-944.59"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2714.14"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4423.52"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}}]""""";AUTORIZADO
TRX0244;"({account_name"": ""account_oyqiolrs"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/JN5KCG7YVY9P178B8MQ7FEMAD7K84NO3"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_ggvcvn"", ""monto"": 155000, ""vtex_transaction_id"": ""JN5KCG7YVY9P178B8MQ7FEMAD7K84NO3})""";19/07/2026 5:00;BANCO_C;"[{""financial_entity"": ""cree"", ""amount"": ""-1581.37"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1353.9"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}}]""""";AUTORIZADO
TRX0245;"""[{account_name"": ""account_xjdrosgd"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/INT9VIYKNZ96Q7D8I26VUCK4L5C1KHQK"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_whwdvd"", ""monto"": 350000, ""vtex_transaction_id"": ""INT9VIYKNZ96Q7D8I26VUCK4L5C1KHQK}]""";14/07/2026 3:00;BANCO_A;"{{""financial_entity"": ""fuente"", ""amount"": ""-1583.09"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2674.31"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4045.63"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4316.04"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""}]""";AUTORIZADO
TRX0246;"""[{account_name"": ""account_ogzjdgkb"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/0Z1K355KS1M2DJ2CG5T4F2O03M9CSEGQ"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_jnqehi"", ""monto"": 210000, ""vtex_transaction_id"": ""0Z1K355KS1M2DJ2CG5T4F2O03M9CSEGQ}]""";08/07/2026 17:00;BANCO_A;"[{""financial_entity"": ""ica"", ""amount"": ""-3053.81"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2515.69"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}}]""""";AUTORIZADO
TRX0247;"""[{account_name"": ""account_cnkqnqzr"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/7P8JNZJYXE0ATGJAYZ5NQ5E4XRYJP6JB"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_tauykz"", ""monto"": 125000, ""vtex_transaction_id"": ""7P8JNZJYXE0ATGJAYZ5NQ5E4XRYJP6JB}]""";21/07/2026 7:00;BANCO_C;"({""financial_entity"": ""cree"", ""amount"": ""-2840.8"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-1790.07"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3227.59"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2950.44"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""})""";AUTORIZADO
TRX0248;"""[{account_name"": ""account_iulvdeez"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/G80CC37YPN9NRS5VUK4A734GQDJR3EVZ"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_fgksll"", ""monto"": 310000, ""vtex_transaction_id"": ""G80CC37YPN9NRS5VUK4A734GQDJR3EVZ}]""";21/07/2026 23:00;BANCO_A;"""[{""financial_entity"": ""aumento"", ""amount"": ""-3186.6"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-1130.32"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-851.09"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0249;"({account_name"": ""account_lbsjxdfa"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/YGFORG21RZIMY44HOX5QY5T4V16NSV0M"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_oweucf"", ""monto"": 198000, ""vtex_transaction_id"": ""YGFORG21RZIMY44HOX5QY5T4V16NSV0M})""";31/07/2026 0:00;BANCO_A;"{{""financial_entity"": ""cree"", ""amount"": ""-2381.34"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-4392.84"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]""";AUTORIZADO
TRX0250;"{""account_name"": ""account_sqowuztk"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/2GLR87GUXTU039TXW3KR2EHEIJMDZTFS"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_iymlby"", ""monto"": 250000, ""vtex_transaction_id"": ""2GLR87GUXTU039TXW3KR2EHEIJMDZTFS}]""";07/07/2026 17:00;BANCO_C;"({""financial_entity"": ""aumento"", ""amount"": ""-4478.63"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4769.14"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""})""";AUTORIZADO
TRX0251;"[{account_name"": ""account_bixnondy"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/FRB40OCNSMFJ4S2J21VYITURICJLHBXU"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_nivgwv"", ""monto"": 225000, ""vtex_transaction_id"": ""FRB40OCNSMFJ4S2J21VYITURICJLHBXU""]";25/07/2026 4:00;BANCO_C;"""[{""financial_entity"": ""iva"", ""amount"": ""-1748.19"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-142.57"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0252;"{""account_name"": ""account_ooygbrdz"", ""callback_url"": ""https://nexoflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/PJRT7NAM42H7QGE1XW8B8LSZ0Q3W7BWG"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_ayuilu"", ""monto"": 95000, ""vtex_transaction_id"": ""PJRT7NAM42H7QGE1XW8B8LSZ0Q3W7BWG}]""";06/07/2026 21:00;BANCO_A;"""[{""financial_entity"": ""ica"", ""amount"": ""-1426.7"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-644.12"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4162.37"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]""";AUTORIZADO
TRX0253;"[{account_name"": ""account_wmutjryw"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/UUCQDMAL0O7QJI91OZGL30Z3F812XIWJ"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_juasic"", ""monto"": ""210.000 COP"", ""monto"": 210000, ""vtex_transaction_id"": ""UUCQDMAL0O7QJI91OZGL30Z3F812XIWJ""]";17/07/2026 18:00;BANCO_B;"""[{""financial_entity"": ""iva"", ""amount"": ""-704.82"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4545.07"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0254;"[{account_name""account_tbmoqvgy"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/YXRYRRTEJR03MJ0EWJEDSIFP935CE384"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_lbvdcw"", ""monto"": 340000, ""vtex_transaction_id"": ""YXRYRRTEJR03MJ0EWJEDSIFP935CE384}]""";04/07/2026 0:00;BANCO_B;"[{financial_entityfinancial_entity"": ""cree"", ""amount"": ""-3383.27"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-3550.42"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0255;"{""account_name"": ""account_vpimlhwo"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/RWEH2E318XSO7JCN2TOQA2FDBDZCDHQR"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_fgeaeu"", ""monto"": 340000, ""vtex_transaction_id"": ""RWEH2E318XSO7JCN2TOQA2FDBDZCDHQR}]""";20/07/2026 10:00;BANCO_A;"""[{""financial_entity"": ""aumento"", ""amount"": ""-642.39"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2736.09"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
TRX0256;"{""account_name"": ""account_gkkdvdrs"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/OB5YN0RUAE70MDB7HMK6TFAMMB2HWV0B"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_gjcouc"", ""monto"": ""210.000 COP"", ""monto"": 210000, ""vtex_transaction_id"": ""OB5YN0RUAE70MDB7HMK6TFAMMB2HWV0B}]""";30/07/2026 22:00;BANCO_A;"""[{""financial_entity"": ""fuente"", ""amount"": ""-891.04"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-3182.74"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-597.41"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0257;"[{account_name""account_kgcrngrz"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/XISWZ8LOZ9C9IAKLO5U1M9R2AQJK95GA"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_rtbvos"", ""monto"": ""320.000 COP"", ""monto"": 320000, ""vtex_transaction_id"": ""XISWZ8LOZ9C9IAKLO5U1M9R2AQJK95GA}]""";07/07/2026 2:00;BANCO_B;"{{""financial_entity"": ""ica"", ""amount"": ""-2527.17"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2249.96"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4271.49"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""cree"", ""amount"": ""-2894.95"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICANINO""}]""";AUTORIZADO
TRX0258;"{""account_name"": ""account_ltsjjped"", ""callback_url"": ""https://transactionhub.vtexpayments.com.br/api/pvt/payment-provider/transactions/4VTN9PUUM7FQ7R6L994TF81XFEL5CQ3Q"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_tqgvhk"", ""monto"": 250000, ""vtex_transaction_id"": ""4VTN9PUUM7FQ7R6L994TF81XFEL5CQ3Q}]""";16/07/2026 22:00;BANCO_A;"({""financial_entity"": ""fuente"", ""amount"": ""-3293.29"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-1188.01"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2596.09"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-426.94"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""})""";AUTORIZADO
TRX0259;"({account_name"": ""account_ksadkfis"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/WTHXBI56Q23P8E3O53WJBS1019MAWWLH"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_axqthe"", ""monto\"": 198000, ""vtex_transaction_id"": ""WTHXBI56Q23P8E3O53WJBS1019MAWWLH})""";14/07/2026 9:00;BANCO_B;"""[{""financial_entity"": ""ica"", ""amount"": ""-332.12"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-2780.73"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-4776.95"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3150.66"", ""detail"": ""tax_withholding""}, {""marca\"": ""AMERICAN EAGLE""}]""";AUTORIZADO
TRX0260;"{""account_name"": ""account_hhhahwkd"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/EV0FMHIZECZHLXELXDNGLPSIEN5FRTJD"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_diudxp"", ""monto"": 340000, ""vtex_transaction_id"": ""EV0FMHIZECZHLXELXDNGLPSIEN5FRTJD}]""";21/07/2026 3:00;BANCO_A;"[{""financial_entity"": ""cree"", ""amount"": ""-1014.83"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4261.34"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-4195.56"", ""detail"": ""tax_withholding""}, {""marca"": ""AMERICAN EAGLE""}]";AUTORIZADO
TRX0261;"[{account_name"": ""account_yahtuftt"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/ZY8H035SGOX8XT7J35OBX2Z9YJANXVQJ"", ""delay_auto_settle"": ""1800"", ""merchant_name"": ""merchant_gtaqzd"", ""monto"": ""260.000 COP"", ""monto"": 260000, ""vtex_transaction_id"": ""ZY8H035SGOX8XT7J35OBX2Z9YJANXVQJ""}]""""";20/07/2026 10:00;BANCO_B;"[{""financial_entity"": ""fuente"", ""amount"": ""-286.63"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2097.31"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-491.29"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}}]""""";AUTORIZADO
TRX0262;"""[{account_name"": ""account_zvqkkstw"", ""callback_url"": ""https://quickpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/H7IZVJDTKIVOU14BW6WPMNDA3CQGI0XM"", ""delay_auto_settle"": ""3600"", ""merchant_name"": ""merchant_sxgkgt"", ""monto"": 210000, ""vtex_transaction_id"": ""H7IZVJDTKIVOU14BW6WPMNDA3CQGI0XM}]""";30/07/2026 21:00;BANCO_C;"[{""financial_entity"": ""fuente"", ""amount"": ""-2541.98"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""ica"", ""amount"": ""-2437.52"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""iva"", ""amount"": ""-2390.36"", ""detail"": ""tax_withholding""}, {""marca"": ""NAF NAF""}]";AUTORIZADO
TRX0263;"{""account_name"": ""account_quywvxlw"", ""callback_url"": ""https://payflow.vtexpayments.com.br/api/pvt/payment-provider/transactions/TFVUI0BAXFE574ZCFWJM0MPYIAA71D14"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_tbnxiw"", ""monto"": 320000, ""vtex_transaction_id"": ""TFVUI0BAXFE574ZCFWJM0MPYIAA71D14}]""";21/07/2026 12:00;BANCO_A;"({""financial_entity"": ""aumento"", ""amount"": ""-4455.14"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-3813.71"", ""detail"": ""tax_withholding""}, {""marca"": ""RIFLE""})""";AUTORIZADO
TRX0264;"[{account_name"": ""account_atuavrxl"", ""callback_url"": ""https://transitpay.vtexpayments.com.br/api/pvt/payment-provider/transactions/LF9ZMTXLABVFU1SZX94ZI00U44KPVX7O"", ""delay_auto_settle"": ""7200"", ""merchant_name"": ""merchant_oceflc"", ""monto"": 289000, ""vtex_transaction_id"": ""LF9ZMTXLABVFU1SZX94ZI00U44KPVX7O""]";22/07/2026 5:00;BANCO_B;"""[{""financial_entity"": ""aumento"", ""amount"": ""-1910.48"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""fuente"", ""amount"": ""-2037.18"", ""detail"": ""tax_withholding""}, {""financial_entity"": ""aumento"", ""amount"": ""-4197.74"", ""detail"": ""tax_withholding""}, {""marca"": ""CHEVIGNON""}]""";AUTORIZADO
